排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
13,永安期货,34814,19534.0,2025-12-26,rb2605,成交量,RB
14,中信建投,32246,14694.0,2025-12-26,rb2605,成交量,RB
15,中辉期货,31591,17192.0,2025-12-26,rb2605,成交量,RB
16,东亚期货,27993,2374.0,2025-12-26,rb2605,成交量,RB
17,南华期货,26917,12167.0,2025-12-26,rb2605,成交量,RB
18,东海期货,24103,11914.0,2025-12-26,rb2605,成交量,RB
19,宏源期货,23707,12012.0,2025-12-26,rb2605,成交量,RB
20,中财期货,23350,17834.0,2025-12-26,rb2605,成交量,RB
1,国泰君安,371076,7575.0,2025-12-29,rb2605,成交量,RB
2,中信期货,179230,-67948.0,2025-12-29,rb2605,成交量,RB
3,东证期货,167268,-10160.0,2025-12-29,rb2605,成交量,RB
4,华泰期货,79263,18618.0,2025-12-29,rb2605,成交量,RB
5,华闻期货,54939,-15890.0,2025-12-29,rb2605,成交量,RB
6,银河期货,48829,-3535.0,2025-12-29,rb2605,成交量,RB
7,浙商期货,44062,9229.0,2025-12-29,rb2605,成交量,RB
8,永安期货,43733,8919.0,2025-12-29,rb2605,成交量,RB
9,方正中期,42886,-2046.0,2025-12-29,rb2605,成交量,RB
10,徽商期货,39822,-4437.0,2025-12-29,rb2605,成交量,RB
11,瑞达期货,37286,-2506.0,2025-12-29,rb2605,成交量,RB
12,中泰期货,36620,-15196.0,2025-12-29,rb2605,成交量,RB
13,中信建投,32385,139.0,2025-12-29,rb2605,成交量,RB
14,东亚期货,31312,3319.0,2025-12-29,rb2605,成交量,RB
15,南华期货,28900,1983.0,2025-12-29,rb2605,成交量,RB
16,宏源期货,26844,3137.0,2025-12-29,rb2605,成交量,RB
17,广发期货,26834,-9398.0,2025-12-29,rb2605,成交量,RB
18,中辉期货,25068,-6523.0,2025-12-29,rb2605,成交量,RB
19,申万期货,23540,7481.0,2025-12-29,rb2605,成交量,RB
20,东吴期货,22365,5092.0,2025-12-29,rb2605,成交量,RB
1,国泰君安,195969,-175107.0,2025-12-30,rb2605,成交量,RB
2,中信期货,116295,-62935.0,2025-12-30,rb2605,成交量,RB
3,东证期货,96855,-70413.0,2025-12-30,rb2605,成交量,RB
4,华泰期货,57545,-21718.0,2025-12-30,rb2605,成交量,RB
5,华闻期货,52424,-2515.0,2025-12-30,rb2605,成交量,RB
6,瑞达期货,29426,-7860.0,2025-12-30,rb2605,成交量,RB
7,银河期货,26174,-22655.0,2025-12-30,rb2605,成交量,RB
8,徽商期货,25943,-13879.0,2025-12-30,rb2605,成交量,RB
9,方正中期,23535,-19351.0,2025-12-30,rb2605,成交量,RB
10,永安期货,22827,-20906.0,2025-12-30,rb2605,成交量,RB
11,南华期货,22021,-6879.0,2025-12-30,rb2605,成交量,RB
12,中信建投,20139,-12246.0,2025-12-30,rb2605,成交量,RB
13,中泰期货,17300,-19320.0,2025-12-30,rb2605,成交量,RB
14,先锋期货,16933,8785.0,2025-12-30,rb2605,成交量,RB
15,东海期货,16582,-2124.0,2025-12-30,rb2605,成交量,RB
16,宝城期货,15520,-4718.0,2025-12-30,rb2605,成交量,RB
17,东方财富,15194,-7134.0,2025-12-30,rb2605,成交量,RB
18,东亚期货,15151,-16161.0,2025-12-30,rb2605,成交量,RB
19,创元期货,14677,-6698.0,2025-12-30,rb2605,成交量,RB
20,中辉期货,14530,-10538.0,2025-12-30,rb2605,成交量,RB
1,国泰君安,194180,-1789.0,2025-12-31,rb2605,成交量,RB
2,中信期货,120231,3936.0,2025-12-31,rb2605,成交量,RB
3,东证期货,108816,11961.0,2025-12-31,rb2605,成交量,RB
4,华泰期货,60856,3311.0,2025-12-31,rb2605,成交量,RB
5,华闻期货,57022,4598.0,2025-12-31,rb2605,成交量,RB
6,银河期货,39214,13040.0,2025-12-31,rb2605,成交量,RB
7,方正中期,25835,2300.0,2025-12-31,rb2605,成交量,RB
8,徽商期货,24534,-1409.0,2025-12-31,rb2605,成交量,RB
9,瑞达期货,22929,-6497.0,2025-12-31,rb2605,成交量,RB
10,永安期货,19588,-3239.0,2025-12-31,rb2605,成交量,RB
11,南华期货,19370,-2651.0,2025-12-31,rb2605,成交量,RB
12,中信建投,19101,-1038.0,2025-12-31,rb2605,成交量,RB
13,中泰期货,19068,1768.0,2025-12-31,rb2605,成交量,RB
14,先锋期货,18019,1086.0,2025-12-31,rb2605,成交量,RB
15,创元期货,17167,2490.0,2025-12-31,rb2605,成交量,RB
16,大地期货,16886,11643.0,2025-12-31,rb2605,成交量,RB
17,东方财富,15325,131.0,2025-12-31,rb2605,成交量,RB
18,广发期货,15063,730.0,2025-12-31,rb2605,成交量,RB
19,宏源期货,14289,972.0,2025-12-31,rb2605,成交量,RB
20,国信期货,13910,1698.0,2025-12-31,rb2605,成交量,RB
