排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
4,华闻期货,25276,-14739.0,2025-12-30,PX2603,成交量,PX
5,徽商期货,23415,-4297.0,2025-12-30,PX2603,成交量,PX
6,中泰期货,22861,-13635.0,2025-12-30,PX2603,成交量,PX
7,浙商期货,22388,-28936.0,2025-12-30,PX2603,成交量,PX
8,五矿期货,22110,-7740.0,2025-12-30,PX2603,成交量,PX
9,海通期货,20474,-26912.0,2025-12-30,PX2603,成交量,PX
10,银河期货,16730,-32552.0,2025-12-30,PX2603,成交量,PX
11,中信建投,16518,-17276.0,2025-12-30,PX2603,成交量,PX
12,招商期货,15588,-17362.0,2025-12-30,PX2603,成交量,PX
13,国元期货,13621,-5601.0,2025-12-30,PX2603,成交量,PX
14,广发期货,13032,-15251.0,2025-12-30,PX2603,成交量,PX
15,华泰期货,12277,-10745.0,2025-12-30,PX2603,成交量,PX
16,国信期货,11001,-16941.0,2025-12-30,PX2603,成交量,PX
17,永安期货,7423,-3262.0,2025-12-30,PX2603,成交量,PX
18,创元期货,7358,-4874.0,2025-12-30,PX2603,成交量,PX
19,瑞达期货,6876,-5209.0,2025-12-30,PX2603,成交量,PX
20,东吴期货,6407,-12868.0,2025-12-30,PX2603,成交量,PX
1,中信期货,70007,-24613.0,2025-12-31,PX2603,成交量,PX
2,国泰君安,59093,-2692.0,2025-12-31,PX2603,成交量,PX
3,东证期货,56602,-14483.0,2025-12-31,PX2603,成交量,PX
4,浙商期货,31346,8958.0,2025-12-31,PX2603,成交量,PX
5,中泰期货,21407,-1454.0,2025-12-31,PX2603,成交量,PX
6,海通期货,21147,673.0,2025-12-31,PX2603,成交量,PX
7,中信建投,16633,115.0,2025-12-31,PX2603,成交量,PX
8,华闻期货,16018,-9258.0,2025-12-31,PX2603,成交量,PX
9,银河期货,15523,-1207.0,2025-12-31,PX2603,成交量,PX
10,五矿期货,13847,-8263.0,2025-12-31,PX2603,成交量,PX
11,国元期货,13810,189.0,2025-12-31,PX2603,成交量,PX
12,招商期货,11794,-3794.0,2025-12-31,PX2603,成交量,PX
13,方正中期,10757,4478.0,2025-12-31,PX2603,成交量,PX
14,国信期货,10169,-832.0,2025-12-31,PX2603,成交量,PX
15,华泰期货,7963,-4314.0,2025-12-31,PX2603,成交量,PX
16,广发期货,7730,-5302.0,2025-12-31,PX2603,成交量,PX
17,兴证期货,7529,1385.0,2025-12-31,PX2603,成交量,PX
18,徽商期货,7474,-15941.0,2025-12-31,PX2603,成交量,PX
19,申银万国,6409,182.0,2025-12-31,PX2603,成交量,PX
20,南华期货,5934,2243.0,2025-12-31,PX2603,成交量,PX
