排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,103430,2992.0,2025-12-29,MA2605,空单持仓,MA
2,东证期货,82605,5403.0,2025-12-29,MA2605,空单持仓,MA
3,国泰君安,71015,-1729.0,2025-12-29,MA2605,空单持仓,MA
4,乾坤期货,56262,-6561.0,2025-12-29,MA2605,空单持仓,MA
5,浙商期货,40204,-455.0,2025-12-29,MA2605,空单持仓,MA
6,中金财富,30000,-1608.0,2025-12-29,MA2605,空单持仓,MA
7,南华期货,27012,-679.0,2025-12-29,MA2605,空单持仓,MA
8,新湖期货,23686,-4051.0,2025-12-29,MA2605,空单持仓,MA
9,华泰期货,21563,-684.0,2025-12-29,MA2605,空单持仓,MA
10,永安期货,21052,-483.0,2025-12-29,MA2605,空单持仓,MA
11,中信建投,17071,591.0,2025-12-29,MA2605,空单持仓,MA
12,银河期货,17018,1957.0,2025-12-29,MA2605,空单持仓,MA
13,平安期货,14889,607.0,2025-12-29,MA2605,空单持仓,MA
14,国投期货,13496,167.0,2025-12-29,MA2605,空单持仓,MA
15,兴证期货,7992,-520.0,2025-12-29,MA2605,空单持仓,MA
16,东吴期货,7761,566.0,2025-12-29,MA2605,空单持仓,MA
17,瑞达期货,7759,-1916.0,2025-12-29,MA2605,空单持仓,MA
18,华闻期货,7279,-1365.0,2025-12-29,MA2605,空单持仓,MA
19,申银万国,7105,421.0,2025-12-29,MA2605,空单持仓,MA
20,创元期货,6609,572.0,2025-12-29,MA2605,空单持仓,MA
1,中信期货,98615,-4815.0,2025-12-30,MA2605,空单持仓,MA
2,东证期货,70421,-12184.0,2025-12-30,MA2605,空单持仓,MA
3,国泰君安,68350,-2665.0,2025-12-30,MA2605,空单持仓,MA
4,乾坤期货,43181,-13081.0,2025-12-30,MA2605,空单持仓,MA
5,浙商期货,40472,268.0,2025-12-30,MA2605,空单持仓,MA
6,银河期货,28448,11430.0,2025-12-30,MA2605,空单持仓,MA
7,中金财富,27888,-2112.0,2025-12-30,MA2605,空单持仓,MA
8,南华期货,24891,-2121.0,2025-12-30,MA2605,空单持仓,MA
9,新湖期货,23002,-684.0,2025-12-30,MA2605,空单持仓,MA
10,永安期货,22958,1906.0,2025-12-30,MA2605,空单持仓,MA
11,华泰期货,22053,490.0,2025-12-30,MA2605,空单持仓,MA
12,中信建投,19859,2788.0,2025-12-30,MA2605,空单持仓,MA
13,国投期货,15572,2076.0,2025-12-30,MA2605,空单持仓,MA
14,平安期货,15346,457.0,2025-12-30,MA2605,空单持仓,MA
15,东吴期货,12525,4764.0,2025-12-30,MA2605,空单持仓,MA
16,方正中期,11793,5279.0,2025-12-30,MA2605,空单持仓,MA
17,东方财富,9019,5411.0,2025-12-30,MA2605,空单持仓,MA
18,申银万国,8756,1651.0,2025-12-30,MA2605,空单持仓,MA
19,徽商期货,8619,3457.0,2025-12-30,MA2605,空单持仓,MA
20,中泰期货,7382,1748.0,2025-12-30,MA2605,空单持仓,MA
1,中信期货,93013,-5602.0,2025-12-31,MA2605,空单持仓,MA
2,国泰君安,69095,745.0,2025-12-31,MA2605,空单持仓,MA
3,东证期货,62828,-7593.0,2025-12-31,MA2605,空单持仓,MA
4,浙商期货,39840,-632.0,2025-12-31,MA2605,空单持仓,MA
5,乾坤期货,37984,-5197.0,2025-12-31,MA2605,空单持仓,MA
6,中金财富,26584,-1304.0,2025-12-31,MA2605,空单持仓,MA
7,南华期货,24361,-530.0,2025-12-31,MA2605,空单持仓,MA
8,银河期货,22904,-5544.0,2025-12-31,MA2605,空单持仓,MA
9,华泰期货,22326,273.0,2025-12-31,MA2605,空单持仓,MA
10,永安期货,21333,-1625.0,2025-12-31,MA2605,空单持仓,MA
11,新湖期货,17384,-5618.0,2025-12-31,MA2605,空单持仓,MA
12,中信建投,16548,-3311.0,2025-12-31,MA2605,空单持仓,MA
13,国投期货,14887,-685.0,2025-12-31,MA2605,空单持仓,MA
14,方正中期,12895,1102.0,2025-12-31,MA2605,空单持仓,MA
15,东吴期货,12699,174.0,2025-12-31,MA2605,空单持仓,MA
16,平安期货,10619,-4727.0,2025-12-31,MA2605,空单持仓,MA
17,东海期货,7003,-28.0,2025-12-31,MA2605,空单持仓,MA
18,中财期货,6556,-264.0,2025-12-31,MA2605,空单持仓,MA
19,中泰期货,6419,-963.0,2025-12-31,MA2605,空单持仓,MA
20,申银万国,6229,-2527.0,2025-12-31,MA2605,空单持仓,MA
