排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
3,招商期货,1993,1613.0,2025-12-31,CY2603,成交量,CY
4,国泰君安,1422,-135.0,2025-12-31,CY2603,成交量,CY
5,五矿期货,1308,-1433.0,2025-12-31,CY2603,成交量,CY
6,永安期货,1057,-276.0,2025-12-31,CY2603,成交量,CY
7,南华期货,1028,-48.0,2025-12-31,CY2603,成交量,CY
8,国海良时,901,73.0,2025-12-31,CY2603,成交量,CY
9,锦泰期货,872,104.0,2025-12-31,CY2603,成交量,CY
10,中信期货,848,149.0,2025-12-31,CY2603,成交量,CY
11,浙商期货,757,372.0,2025-12-31,CY2603,成交量,CY
12,国投期货,628,-421.0,2025-12-31,CY2603,成交量,CY
13,中泰期货,545,-394.0,2025-12-31,CY2603,成交量,CY
14,宏源期货,512,-86.0,2025-12-31,CY2603,成交量,CY
15,弘业期货,279,61.0,2025-12-31,CY2603,成交量,CY
16,银河期货,264,101.0,2025-12-31,CY2603,成交量,CY
17,光大期货,238,43.0,2025-12-31,CY2603,成交量,CY
18,宝城期货,189,-67.0,2025-12-31,CY2603,成交量,CY
19,国信期货,173,-98.0,2025-12-31,CY2603,成交量,CY
20,瑞达期货,170,-104.0,2025-12-31,CY2603,成交量,CY
