排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
9,银河期货,3979,1229.0,2025-12-29,pb2602,成交量,PB
10,乾坤期货,3555,1647.0,2025-12-29,pb2602,成交量,PB
11,广发期货,2870,1659.0,2025-12-29,pb2602,成交量,PB
12,申万期货,2470,435.0,2025-12-29,pb2602,成交量,PB
13,南华期货,1976,937.0,2025-12-29,pb2602,成交量,PB
14,方正中期,1819,359.0,2025-12-29,pb2602,成交量,PB
15,国信期货,1745,316.0,2025-12-29,pb2602,成交量,PB
16,中辉期货,1654,245.0,2025-12-29,pb2602,成交量,PB
17,国元期货,1534,179.0,2025-12-29,pb2602,成交量,PB
18,宝城期货,1416,352.0,2025-12-29,pb2602,成交量,PB
19,中金财富,1325,-410.0,2025-12-29,pb2602,成交量,PB
20,金瑞期货,1292,912.0,2025-12-29,pb2602,成交量,PB
1,中信期货,17830,-5629.0,2025-12-30,pb2602,成交量,PB
2,东证期货,15465,-627.0,2025-12-30,pb2602,成交量,PB
3,海通期货,14169,-2174.0,2025-12-30,pb2602,成交量,PB
4,国泰君安,13351,-1140.0,2025-12-30,pb2602,成交量,PB
5,华泰期货,12811,-1551.0,2025-12-30,pb2602,成交量,PB
6,浙商期货,7909,-1948.0,2025-12-30,pb2602,成交量,PB
7,中泰期货,6036,-7408.0,2025-12-30,pb2602,成交量,PB
8,华闻期货,5299,-1242.0,2025-12-30,pb2602,成交量,PB
9,银河期货,4393,414.0,2025-12-30,pb2602,成交量,PB
10,申万期货,3098,628.0,2025-12-30,pb2602,成交量,PB
11,国信期货,2592,847.0,2025-12-30,pb2602,成交量,PB
12,国投期货,2577,1378.0,2025-12-30,pb2602,成交量,PB
13,广发期货,2322,-548.0,2025-12-30,pb2602,成交量,PB
14,宝城期货,1602,186.0,2025-12-30,pb2602,成交量,PB
15,中辉期货,1390,-264.0,2025-12-30,pb2602,成交量,PB
16,国元期货,1275,-259.0,2025-12-30,pb2602,成交量,PB
17,方正中期,1249,-570.0,2025-12-30,pb2602,成交量,PB
18,南华期货,1088,-888.0,2025-12-30,pb2602,成交量,PB
19,永安期货,991,-99.0,2025-12-30,pb2602,成交量,PB
20,平安期货,939,-139.0,2025-12-30,pb2602,成交量,PB
1,中信期货,19766,1936.0,2025-12-31,pb2602,成交量,PB
2,国泰君安,17726,4375.0,2025-12-31,pb2602,成交量,PB
3,东证期货,16893,1428.0,2025-12-31,pb2602,成交量,PB
4,海通期货,15237,1068.0,2025-12-31,pb2602,成交量,PB
5,华泰期货,13763,952.0,2025-12-31,pb2602,成交量,PB
6,浙商期货,9827,1918.0,2025-12-31,pb2602,成交量,PB
7,华闻期货,5829,530.0,2025-12-31,pb2602,成交量,PB
8,中泰期货,4804,-1232.0,2025-12-31,pb2602,成交量,PB
9,银河期货,3075,-1318.0,2025-12-31,pb2602,成交量,PB
10,国信期货,2465,-127.0,2025-12-31,pb2602,成交量,PB
11,方正中期,2256,1007.0,2025-12-31,pb2602,成交量,PB
12,申万期货,1790,-1308.0,2025-12-31,pb2602,成交量,PB
13,广发期货,1576,-746.0,2025-12-31,pb2602,成交量,PB
14,金瑞期货,1544,937.0,2025-12-31,pb2602,成交量,PB
15,宝城期货,1513,-89.0,2025-12-31,pb2602,成交量,PB
16,光大期货,1412,712.0,2025-12-31,pb2602,成交量,PB
17,国元期货,1328,53.0,2025-12-31,pb2602,成交量,PB
18,南华期货,1285,197.0,2025-12-31,pb2602,成交量,PB
19,东方财富,1235,462.0,2025-12-31,pb2602,成交量,PB
20,平安期货,1220,281.0,2025-12-31,pb2602,成交量,PB
