时间,开盘,最高,最低,收盘,成交量,持仓量,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,index,symbol,date,turnover,settle,pre_settle,variety
2012-09-05,14885.0,14900.0,14795.0,14850,34099,0,,,,14787.0,14734.0,14656.5,14667.416666666666,14691.102932830496,155.0,60.0,44.29285565392638,14.48206537602596,29.810790277900423,14922.72309599675,14390.27690400325,14656.5,532.4461919934984,71.79357074724516,69.01425205755314,77.3522081266292,-13.559322033898304,80.09502704019998,100.0,41128.2,19199877,0.0,0.0,0.0,,,,,,,
2012-09-06,14810.0,14850.0,14770.0,14795,29358,0,,,,14792.0,14760.0,14662.25,14668.0,14700.997891608544,142.14285714285714,68.4931506849315,46.562699927228095,20.898192286266386,25.66450764096171,14935.485487407723,14389.014512592277,14662.25,546.4709748154455,67.34955998534292,68.45935470014973,65.1299705557293,-23.68421052631579,58.609536399597715,100.0,41022.8,19170519,0.0,0.0,0.0,,,,,,,
2012-09-07,14880.0,14990.0,14825.0,14970,60260,0,,,,14828.0,14789.0,14671.0,14670.5,14726.617140026778,145.35714285714286,69.73684210526315,61.77055284873677,29.072664398760466,32.697888449976304,14971.93888171239,14370.06111828761,14671.0,601.8777634247817,76.50143825862688,71.14004921964212,87.22421633659638,-3.1746031746031744,95.06674222810656,100.0,42818.75,19230779,0.0,0.0,0.0,,,,,,,
2012-09-10,14990.0,15080.0,14940.0,15060,62728,0,,,,14903.0,14829.0,14692.0,14675.333333333334,14758.367888595656,143.92857142857142,78.66666666666667,80.161086586686,39.29034883634557,40.870737750340425,15038.932421752634,14345.067578247366,14692.0,693.8648435052673,82.93078340048808,75.07029394659077,98.65176230828271,-3.007518796992481,106.86193905296342,100.0,43980.25,19293507,0.0,0.0,0.0,,,,,,,
2012-09-11,15310.0,15460.0,15305.0,15395,69295,0,,,,15014.0,14889.0,14732.25,14683.416666666666,14818.999518253211,163.21428571428572,82.22222222222223,120.3797544829522,55.5082299656669,64.8715245172853,15196.35610175282,14268.14389824718,14732.25,928.2122035056418,86.0864092065632,78.74233236658158,100.77456288652647,-6.770833333333333,148.48921863618585,100.0,46524.9,19362802,0.0,0.0,0.0,,,,,,,
2012-09-12,15440.0,15440.0,15235.0,15385,58945,0,,,,15121.0,14954.0,14769.75,14690.166666666666,14872.90432603862,171.42857142857142,81.48148148148148,149.72053697167394,74.35069136686832,75.36984560480562,15314.89580377034,14224.60419622966,14769.75,1090.2916075406793,87.80029619618834,81.76165364311717,99.87758130233067,-8.771929824561404,113.18182959176809,97.7706150953532,47766.2,19303857,0.0,0.0,0.0,,,,,,,
2012-09-13,15410.0,15515.0,15365.0,15500,64835,0,,,,15262.0,15027.0,14814.75,14700.833333333334,14932.627723558751,170.71428571428572,81.06060606060606,180.1759017480599,95.51573344310664,84.66016830495327,15443.1269820569,14186.3730179431,14814.75,1256.7539641137992,91.31741358134167,84.94690695585867,104.05842683230767,-1.6483516483516483,108.73003646338488,96.50391912680388,50135.7,19368692,0.0,0.0,0.0,,,,,,,
2012-09-14,15465.0,15485.0,15265.0,15305,44260,0,,,,15329.0,15078.5,14860.5,14707.083333333334,14968.09174988649,182.5,71.57190635451505,186.42810034211652,113.69820682290862,72.7298935192079,15491.896947461062,14229.103052538938,14860.5,1262.7938949221243,86.51930136192009,85.47103842454581,88.61582723666862,-23.076923076923077,80.36099816854652,67.94606787599814,49775.15,19324432,0.0,0.0,0.0,,,,,,,
2012-09-17,15645.0,15980.0,15640.0,15845,67606,0,,,,15486.0,15194.5,14926.75,14727.166666666666,15051.606821325871,211.42857142857142,77.63157894736842,232.27893285492974,137.41435202931285,94.86458082561688,15674.963837995803,14178.536162004197,14926.75,1496.4276759916065,87.29385931015058,86.07864538641407,89.72428715762359,-9.818181818181818,122.52259634361056,86.18368039357054,49569.8,19392038,0.0,0.0,0.0,,,,,,,
2012-09-18,15845.0,15850.0,15705.0,15715,31065,0,,,,15550.0,15282.0,14991.75,14746.333333333334,15114.78712405674,212.85714285714286,74.87309644670052,255.18452604468257,160.96838683238678,94.21613921229579,15777.694118811716,14205.805881188284,14991.75,1571.8882376234324,84.22896405800672,85.46208494361161,81.76272228679693,-19.272727272727273,97.74853233615005,77.88155941049669,47863.05,19360973,0.0,0.0,0.0,,,,,,,
2012-09-19,15585.0,15695.0,15560.0,15620,23406,0,,,,15597.0,15359.0,15046.5,14768.083333333334,15162.902636051336,216.78571428571428,70.93596059113301,262.6440702697655,181.30352351986255,81.34054674990296,15847.946718194824,14245.053281805176,15046.5,1602.8934363896478,79.09636564906076,83.34017851209467,70.60873992299292,-26.181818181818183,72.66489144088982,59.89954144291074,46676.95,19337567,0.0,0.0,0.0,,,,,,,
2012-09-20,15690.0,15830.0,15660.0,15820,30668,0,,,,15661.0,15461.5,15110.75,14794.333333333334,15225.48333737978,221.42857142857142,73.30316742081448,281.449763662411,201.33277154837225,80.11699211403874,15944.904314891808,14276.595685108192,15110.75,1668.3086297836162,80.93603863783537,82.53879855400824,77.73051880548962,-11.636363636363637,80.21996810913485,68.31030511936284,46345.55,19368235,0.0,0.0,0.0,,,,,,,
2012-09-21,15800.0,15805.0,15585.0,15600,26794,0,,,,15720.0,15524.5,15156.75,14815.166666666666,15261.151590962658,227.14285714285714,69.67741935483872,275.42630676306,216.15147859130983,59.27482817175016,15992.354256621638,14321.145743378362,15156.75,1671.2085132432767,70.28845528875826,78.45535079892491,53.95466426842495,-27.636363636363637,60.79987616758277,48.125544899738486,45033.55,19341441,0.0,0.0,0.0,,,,,,,
2012-09-24,15700.0,15765.0,15640.0,15730,43117,0,,,,15697.0,15591.5,15210.25,14834.25,15305.803820394785,221.07142857142858,69.34782608695653,277.9386831893444,228.50891951091677,49.429763678427605,16048.948710095454,14371.551289904546,15210.25,1677.3974201909077,69.00662119921691,75.30577426568891,56.408315066272905,-20.66115702479339,60.11904661308627,42.06521739130437,45594.25,19384558,0.0,0.0,0.0,,,,,,,
2012-09-25,15600.0,15610.0,15415.0,15540,53331,0,,,,15662.0,15606.0,15247.5,14848.583333333334,15328.108218452426,236.07142857142858,63.91129032258064,261.5829817206013,235.1237319528537,26.45924976774762,16074.641558558586,14420.358441441414,15247.5,1654.283117117171,58.824926953324095,69.81215849490064,36.850463870170984,-36.36363636363637,33.96653710073835,0.0,45512.1,19331227,0.0,0.0,0.0,,,,,,,
2012-09-26,15600.0,15630.0,15525.0,15570,26049,0,,,,15652.0,15624.5,15289.25,14860.583333333334,15351.145530980766,237.85714285714286,65.78411405295316,248.18084545055171,237.7351546523933,10.44569079815841,16091.38711257391,14487.11288742609,15289.25,1604.2742251478194,53.435732187996955,64.35334972593274,31.600497112125367,-35.497835497835496,36.247329273451996,10.227899599196121,45029.2,19357276,0.0,0.0,0.0,,,,,,,
2012-09-27,15550.0,15750.0,15530.0,15620,61343,0,,,,15612.0,15636.5,15331.75,14873.75,15376.750718506408,239.64285714285714,63.94849785407725,238.84092848170621,237.9563094182559,0.8846190634503159,16107.692720349349,14555.807279650651,15331.75,1551.8854406986975,47.71821673890063,58.80830539692204,25.53803942285782,-34.61538461538461,39.17776532603595,0.2031984592621459,45894.8,19418619,0.0,0.0,0.0,,,,,,,
2012-09-28,15490.0,15860.0,15460.0,15650,49503,0,,,,15622.0,15671.0,15374.75,14887.083333333334,15402.774459601036,258.2142857142857,62.99559471365639,231.19465816729098,236.60397916806295,-5.409321000771968,16118.951974565613,14630.548025434387,15374.75,1488.403949131225,49.41514074728207,55.677250513708714,36.89092121442877,-44.29530201342282,38.05590045727771,0.0,46326.0,19468122,0.0,0.0,0.0,,,,,,,
2012-10-01,15750.0,15815.0,15660.0,15780,31334,0,,,,15632.0,15664.5,15429.5,14904.416666666666,15438.700701543796,241.42857142857142,59.32203389830508,232.93966395323514,235.8711161250974,-2.9314521718622473,16119.159717770857,14739.840282229143,15429.5,1379.3194355417145,60.284251134892166,57.21291738743653,66.42691862980342,-26.845637583892618,46.864687916365426,0.0,45957.45,19499456,0.0,0.0,0.0,,,,,,,
2012-10-09,15580.0,15615.0,15465.0,15520,34581,0,,,,15628.0,15645.0,15463.5,14918.166666666666,15446.443491872958,249.28571428571428,52.915766738660906,210.9115099228111,230.87919488464016,-19.967684961829065,16095.423546341677,14831.576453658323,15463.5,1263.8470926833543,48.054669295920625,54.1601680235979,35.843671840566074,-64.33566433566433,11.676270353533859,0.0,45128.85,19464875,0.0,0.0,0.0,,,,,,,
2012-10-10,15545.0,15645.0,15515.0,15575,46384,0,,,,15629.0,15640.5,15499.75,14933.583333333334,15458.686968837439,247.85714285714286,51.66297117516629,195.6368991021336,223.83073572813885,-28.193836626005236,16062.93151696644,14936.56848303356,15499.75,1126.363033932881,44.02146492387218,50.78060032368933,30.503194124237893,-56.64335664335665,14.548654855740189,0.0,45743.1,19511259,0.0,0.0,0.0,,,,,,,
2012-10-11,15460.0,15465.0,15200.0,15410,53199,0,,,,15587.0,15599.5,15530.5,14946.166666666666,15454.050114662445,257.85714285714283,52.359550561797754,168.2777379280742,212.72013616812592,-44.442398240051716,15989.112323382053,15071.887676617947,15530.5,917.2246467641053,39.95370388864206,47.17163484534024,25.5178419752457,-73.07692307692308,-34.78665422710317,2.682390187190204,46935.15,19458060,0.0,0.0,0.0,,,,,,,
2012-10-12,15310.0,15410.0,15240.0,15320,50586,0,,,,15521.0,15571.5,15548.0,14957.416666666666,15441.283437075544,221.78571428571428,35.21126760563381,137.74531549337917,197.7251720331766,-59.979856539797424,15938.160560741197,15157.839439258803,15548.0,780.3211214823932,32.696408653034105,42.346559447904866,13.39610706329259,-81.81818181818181,-55.453191579488966,0.0,46451.45,19407474,0.0,0.0,0.0,,,,,,,
2012-10-15,15315.0,15395.0,15255.0,15275,44955,0,,,,15420.0,15526.0,15558.75,14965.583333333334,15425.446919258826,221.42857142857142,36.98224852071006,108.66441113008841,179.913019852559,-71.24860872247058,15901.231271097591,15216.268728902409,15558.75,684.9625421951823,25.58548455656819,36.75953448412598,3.237384701452612,-88.63636363636364,-74.48928925706551,4.6492323136124245,45562.8,19362519,0.0,0.0,0.0,,,,,,,
2012-10-16,15130.0,15220.0,15100.0,15175,42181,0,,,,15351.0,15489.5,15547.75,14971.833333333334,15401.594831710367,222.85714285714286,36.873156342182895,76.66467795509016,159.26335147306523,-82.59867351797507,15924.767031585117,15170.732968414883,15547.75,754.0340631702347,20.34646338858932,31.28851078561376,-1.5376314054595568,-90.13157894736842,-102.85033938624173,4.362840248484481,44207.1,19320338,0.0,0.0,0.0,,,,,,,
2012-10-17,15160.0,15275.0,15150.0,15195,39500,0,,,,15275.0,15452.0,15538.25,14978.416666666666,15381.919133452237,216.78571428571428,29.372937293729365,52.31543198658437,137.87376757576908,-85.55833558918471,15941.21630393279,15135.28369606721,15538.25,805.9326078655795,17.73097559239288,26.76933238787347,-0.34573799856829623,-87.5,-84.75602253232329,0.0,43234.85,19359838,0.0,0.0,0.0,,,,,,,
2012-10-18,15190.0,15215.0,15065.0,15120,65683,0,,,,15217.0,15402.0,15519.25,14984.0,15356.974454075833,210.71428571428572,32.48175182481752,26.659294182352824,115.63087289708582,-88.971578714733,15963.526762958916,15074.973237041084,15519.25,888.5535259178323,14.265094839373031,22.60125320503999,-2.407221891960887,-93.08176100628931,-90.29627735125658,7.776918522947524,43277.25,19294155,0.0,0.0,0.0,,,,,,,
2012-10-19,15205.0,15275.0,15190.0,15210,37910,0,,,,15195.0,15358.0,15514.5,14990.333333333334,15342.976887020992,210.0,30.451127819548873,13.434009074395362,95.19150013254774,-81.75749105815238,15970.30351260741,15058.69648739259,15514.5,911.6070252148202,17.84339655958202,21.015300989887333,11.49958769897139,-81.76100628930817,-65.4085175854907,2.9611526508721737,42959.75,19332065,0.0,0.0,0.0,,,,,,,
2012-10-22,15195.0,15205.0,15045.0,15065,40595,0,,,,15153.0,15286.5,15475.5,14996.333333333334,15316.502897780898,199.28571428571428,31.51750972762646,-8.647727224710252,74.42365466109615,-83.0713818858064,15945.493281026991,15005.506718973009,15475.5,939.9865620539822,13.006708817499124,18.34577026575793,2.32858592098151,-97.54601226993866,-82.18714436798325,5.889874002366118,41609.2,19291470,0.0,0.0,0.0,,,,,,,
2012-10-23,14960.0,15005.0,14900.0,14965,44515,0,,,,15111.0,15231.0,15438.0,15004.666666666666,15283.026431325574,203.57142857142858,27.67527675276753,-33.8268912513613,52.77354547860466,-86.60043672996596,15945.702772558066,14930.297227441934,15438.0,1015.405545116133,12.505947471253103,16.399162667589657,4.719517078579997,-93.22916666666667,-98.04277275711587,0.0,42281.7,19246955,0.0,0.0,0.0,,,,,,,
2012-10-24,14895.0,14950.0,14780.0,14785,53102,0,,,,15029.0,15152.0,15396.25,15008.416666666666,15235.595342627901,201.07142857142858,21.885521885521882,-67.5276392351916,28.713308535845407,-96.24094777103701,15973.501883359504,14818.998116640496,15396.25,1154.5037667190081,8.601848578719,13.800057971299438,-1.7945702064418754,-99.53703703703704,-101.73186654972328,0.0,43766.5,19193853,0.0,0.0,0.0,,,,,,,
2012-10-25,14800.0,14890.0,14800.0,14880,40064,0,,,,14981.0,15099.0,15349.25,15016.75,15201.729119520482,180.0,25.161290322580655,-85.58346584092396,5.853953660491534,-91.43741950141549,15934.24910031419,14764.25089968581,15349.25,1169.998200628379,11.154619919688006,12.918245287428961,7.627369184206099,-90.33816425120773,-86.70138913363263,8.750196695515378,44236.3,19233917,0.0,0.0,0.0,,,,,,,
2012-10-26,14885.0,14920.0,14830.0,14860,35343,0,,,,14911.0,15053.0,15312.25,15023.25,15169.183489089959,174.64285714285714,18.055555555555557,-100.34990018056305,-15.386817107719384,-84.96308307284367,15923.490972379781,14701.009027620219,15312.25,1222.4819447595619,12.82361866699739,12.886703080618439,12.697449839755294,-90.7514450867052,-74.92823426338803,0.0,44663.75,19198574,0.0,0.0,0.0,,,,,,,
2012-10-29,14800.0,14825.0,14645.0,14645,45330,0,,,,14827.0,14990.0,15258.0,15023.416666666666,15119.261252033772,167.5,18.637992831541226,-127.92645243890547,-37.8947441739566,-90.03170826494886,15904.695242631407,14611.304757368593,15258.0,1293.3904852628148,8.549079111331595,11.440828424189492,2.7655804856158035,-100.0,-89.90424327893285,1.6978701048658742,44774.4,19153244,0.0,0.0,0.0,,,,,,,
2012-10-30,14690.0,14735.0,14650.0,14685,24694,0,,,,14771.0,14941.0,15215.25,15024.333333333334,15077.903037554366,164.64285714285714,17.75362318840581,-144.8832788243435,-59.29245110403399,-85.59082772030952,15895.617354333006,14534.882645666994,15215.25,1360.734708666012,7.815788190623181,10.232481679667389,2.9824012125347643,-95.1219512195122,-80.74201748610398,0.0,43342.55,19177938,0.0,0.0,0.0,,,,,,,
2012-10-31,14660.0,14730.0,14600.0,14680,27041,0,,,,14750.0,14889.5,15170.75,15023.75,15040.007510168236,147.14285714285714,20.08196721311475,-156.91631056422193,-78.81722299607158,-78.09908756815035,15869.59321711329,14471.90678288671,15170.75,1397.6864342265799,9.161142744366071,9.875368701233615,7.7326908306309825,-90.12345679012346,-74.41739165777129,12.108738843630716,43392.15,19150897,0.0,0.0,0.0,,,,,,,
2012-11-01,14730.0,14830.0,14730.0,14815,27273,0,,,,14737.0,14859.0,15130.5,15027.25,15018.578223485547,145.71428571428572,30.03952569169961,-153.78644870157223,-93.81106813717172,-59.97538056440051,15812.932954100324,14448.067045899676,15130.5,1364.8659082006488,17.953158523792254,12.56796530875316,28.72354495387044,-72.95597484276729,-51.53535884064153,63.893816073546255,41688.65,19178170,0.0,0.0,0.0,,,,,,,
2012-11-02,14770.0,14870.0,14760.0,14840,20814,0,,,,14733.0,14822.0,15090.0,15031.75,15001.57077362978,143.57142857142858,32.53012048192771,-147.58742361030454,-104.5663392317983,-43.021084378506245,15737.887254649166,14442.112745350834,15090.0,1295.7745092983314,31.721858768947918,18.952596462151412,57.26038338254092,-64.44444444444444,-42.70931392136836,77.28482267153467,40254.2,19198984,0.0,0.0,0.0,,,,,,,
2012-11-05,14935.0,14935.0,14830.0,14875,19039,0,,,,14779.0,14803.0,15044.75,15036.833333333334,14989.516414236468,138.57142857142858,37.288135593220346,-138.25670681674455,-111.30441274878754,-26.952294067957013,15610.997807013287,14478.502192986713,15044.75,1132.495614026575,47.33838203644146,28.414524986914756,85.18609613549486,-59.25925925925926,-30.50709913954248,100.0,39639.45,19218023,0.0,0.0,0.0,,,,,,,
2012-11-06,14800.0,14805.0,14660.0,14775,42627,0,,,,14797.0,14784.0,15007.5,15039.0,14969.08627954728,145.0,33.33333333333333,-137.34794913726728,-116.5131200264835,-20.834829110783772,15539.066701265914,14475.933298734086,15007.5,1063.1334025318283,48.97185668101072,35.26696888494674,76.38163227313869,-74.07407407407408,-50.256841645418405,79.75479408990876,40041.75,19175396,0.0,0.0,0.0,,,,,,,
2012-11-07,14810.0,14895.0,14780.0,14875,33624,0,,,,14836.0,14793.0,14972.5,15042.916666666666,14960.125681495158,142.85714285714286,40.46692607003891,-127.09353273155466,-118.62920256749774,-8.464330164056918,15434.344129550209,14510.655870449791,14972.5,923.6882591004178,60.01108853360914,43.5150087678342,93.003248065159,-59.25925925925926,-27.303730925619515,100.0,39403.75,19209020,0.0,0.0,0.0,,,,,,,
2012-11-08,14960.0,15025.0,14925.0,14995,45059,0,,,,14872.0,14804.5,14951.75,15048.166666666666,14963.447045162286,142.5,41.82509505703422,-108.0384368839841,-116.51104943079501,8.472612546810907,15365.631180508291,14537.868819491709,14951.75,827.7623610165829,70.98778451260218,52.672600682756865,107.61815217229281,-34.710743801652896,6.008651714064838,99.99999999999999,38996.75,19254079,0.0,0.0,0.0,,,,,,,
2012-11-09,14860.0,14985.0,14795.0,14930,32713,0,,,,14890.0,14811.5,14932.25,15050.416666666666,14960.261612289687,145.0,44.534412955465584,-97.06320866285023,-112.62148127720607,15.558272614355843,15308.078558338968,14556.421441661032,14932.25,751.6571166779358,73.20754261624458,59.51758132725277,100.5874651942282,-22.352941176470587,-8.31414144049025,100.0,38103.1,19221366,0.0,0.0,0.0,,,,,,,
2012-11-12,15000.0,15070.0,14950.0,14985,37864,0,,,,14912.0,14845.5,14917.75,15056.166666666666,14962.617649214479,143.21428571428572,50.84033613445378,-82.97078531395528,-106.69134208455591,23.720556770600638,15258.65398401277,14576.84601598723,14917.75,681.8079680255396,76.10999294983682,65.04838520144745,98.23320844661558,-18.085106382978722,23.69553621269655,100.0,37748.55,19259230,0.0,0.0,0.0,,,,,,,
2012-11-13,14920.0,14950.0,14825.0,14870,43805,0,,,,14931.0,14864.0,14902.5,15060.833333333334,14953.796920717861,141.42857142857142,53.77777777777777,-80.15796604842217,-101.38466687732917,21.226700828907,15221.536378061037,14583.463621938963,14902.5,638.0727561220738,67.81316603159854,65.96997881149781,71.4995404718,-42.5531914893617,-7.436386366373046,100.0,37829.75,19215425,0.0,0.0,0.0,,,,,,,
2012-11-14,14975.0,15050.0,14965.0,14995,56021,0,,,,14955.0,14895.5,14892.5,15066.833333333334,14957.721023506638,146.78571428571428,54.97835497835497,-67.06919920450127,-94.52157334276359,27.452374138262314,15184.3092383372,14600.6907616628,14892.5,583.6184766744009,72.44454971212261,68.12816911170609,81.07731091295565,-15.957446808510639,36.268790390526625,100.0,38655.8,19271446,0.0,0.0,0.0,,,,,,,
2012-11-15,15055.0,15120.0,15020.0,15090,47911,0,,,,14974.0,14923.0,14891.0,15075.0,14970.319021267911,149.28571428571428,59.34959349593496,-48.47179840992612,-85.3116183561961,36.839819946269984,15178.156659975719,14603.843340024281,14891.0,574.3133199514377,79.45578676460347,71.90404166267189,94.55927696846663,-5.769230769230769,63.77260266623159,100.0,37767.2,19319357,0.0,0.0,0.0,,,,,,,
2012-11-16,15050.0,15150.0,15020.0,15110,41874,0,,,,15010.0,14950.0,14886.0,15087.0,14983.621971623348,143.21428571428572,72.46376811594203,-31.75335848927716,-74.59996638281233,42.846607893535165,15152.509602868344,14619.490397131656,14886.0,533.0192057366876,83.58276940769483,75.79695091101286,99.15440640105876,-7.2727272727272725,79.32632614583028,100.0,37965.4,19361231,0.0,0.0,0.0,,,,,,,
2012-11-19,15135.0,15190.0,15035.0,15040,48847,0,,,,15021.0,14966.5,14884.75,15095.666666666666,14988.99130765922,147.85714285714286,66.66666666666666,-23.877049622793493,-64.45538303080856,40.57833340801507,15147.938445595028,14621.561554404972,14884.75,526.3768911900552,76.86005765391037,76.15131982531203,78.27753331110708,-25.423728813559322,78.58799451359863,88.93298559927426,38378.0,19312384,0.0,0.0,0.0,,,,,,,
2012-11-20,15080.0,15100.0,14970.0,15045,40997,0,,,,15056.0,14993.5,14888.75,15106.166666666666,14994.325468834533,147.85714285714286,67.13615023474179,-17.035188834262954,-54.97134419149944,37.93615535723649,15159.399802862414,14618.100197137586,14888.75,541.2996057248274,72.33708484944236,74.87990816668881,67.25143821494947,-27.358490566037737,56.072670241931704,87.44204356574228,38202.1,19353381,0.0,0.0,0.0,,,,,,,
2012-11-21,15115.0,15150.0,14990.0,15000,33101,0,,,,15057.0,15006.0,14899.5,15114.083333333334,14994.865900374101,148.57142857142858,59.48717948717948,-15.070366976195146,-46.99114874843858,31.920781772243437,15169.87790317684,14629.12209682316,14899.5,540.7558063536817,65.5243012920333,71.76137254180364,53.050158792492624,-35.84905660377358,53.712794607027256,67.50462480239479,37202.05,19320280,0.0,0.0,0.0,,,,,,,
2012-11-22,14970.0,15030.0,14915.0,14950,52110,0,,,,15029.0,15001.5,14903.0,15121.0,14990.592957481329,148.92857142857142,55.5,-17.34783854635316,-41.0624867080215,23.714648161668343,15174.126305776846,14631.873694223154,14903.0,542.252611553693,55.09839264217746,66.2070459085949,32.88108610934256,-45.283018867924525,21.784366706310962,56.648148148148145,37804.35,19268170,0.0,0.0,0.0,,,,,,,
2012-11-23,14970.0,15020.0,14955.0,14995,22162,0,,,,15006.0,15008.0,14909.75,15126.25,14991.01267581644,146.42857142857142,55.94059405940594,-15.344742613613562,-35.91893788913992,20.574195275526357,15183.08178219498,14636.41821780502,14909.75,546.6635643899608,52.257375916702784,61.557155911297535,33.65781592751328,-36.79245283018868,28.513993188859875,57.77411074440777,37145.3,19290332,0.0,0.0,0.0,,,,,,,
2012-11-26,14980.0,15070.0,14935.0,15045,35681,0,,,,15007.0,15014.0,14929.75,15132.666666666666,14996.154325738684,140.71428571428572,64.0625,-9.611892608034395,-30.657528832918818,21.045636224884422,15178.990425039105,14680.509574960895,14929.75,498.4808500782092,50.595826368710945,57.90337939710201,35.980720311928806,-35.36585365853659,34.30056421520847,73.74344598167077,36662.85,19326013,0.0,0.0,0.0,,,,,,,
2012-11-27,15170.0,15170.0,15095.0,15140,41538,0,,,,15026.0,15041.0,14952.5,15138.416666666666,15009.85391376357,141.07142857142858,63.874345549738216,2.567541357680966,-24.012514794798864,26.58005615247983,15190.484961930903,14714.515038069097,14952.5,475.969923861805,61.00327818520123,58.93667899313509,65.13647656933352,-12.658227848101266,73.64201769975782,71.96542242645671,37505.05,19367551,0.0,0.0,0.0,,,,,,,
2012-11-28,15200.0,15225.0,15100.0,15155,34236,0,,,,15057.0,15057.0,14976.25,15145.416666666666,15023.677350547994,139.28571428571428,59.41176470588235,13.27715439226995,-16.554580957385102,29.83173534965505,15193.647888916275,14758.852111083725,14976.25,434.7957778325508,66.47530373637072,61.449553907546964,76.52680339401822,-16.27906976744186,80.10913869168722,53.267795353435474,37864.8,19401787,0.0,0.0,0.0,,,,,,,
2012-11-29,15170.0,15180.0,15090.0,15095,24574,0,,,,15086.0,15057.5,14990.25,15150.833333333334,15030.469983829138,131.42857142857142,59.76331360946746,16.73024546618217,-9.897615672671648,26.627861138853817,15199.847986129313,14780.652013870687,14990.25,419.19597225862526,63.671707867257894,62.190271894117274,66.63457981353912,-32.5,58.46232649772331,41.26531571238373,37729.85,19377213,0.0,0.0,0.0,,,,,,,
2012-11-30,15135.0,15195.0,15110.0,15165,28022,0,,,,15120.0,15063.0,15006.5,15157.083333333334,15043.2823663216,128.57142857142858,60.46511627906977,24.829046216782444,-2.9522832947808304,27.781329511563275,15217.440250956695,14795.559749043305,15006.5,421.8805019133906,69.32952567494613,64.57002315439355,78.84853071605127,-15.0,67.41248550358242,35.78798008705902,38090.25,19405235,0.0,0.0,0.0,,,,,,,
2012-12-03,15260.0,15475.0,15260.0,15455,62653,0,,,,15202.0,15104.5,15035.5,15169.916666666666,15082.493569529066,139.28571428571428,78.26086956521739,54.0252115203366,8.443215668242656,45.58199585209394,15317.744761267853,14753.255238732147,15035.5,564.4895225357068,78.36254092615457,69.16752907831389,96.75256462183592,-3.5714285714285716,132.73879387237807,99.99999999999999,40270.95,19467888,0.0,0.0,0.0,,,,,,,
2012-12-04,15410.0,15520.0,15405.0,15435,32359,0,,,,15261.0,15143.5,15068.5,15179.833333333334,15116.065610526299,134.64285714285714,73.65591397849462,74.68858648442983,21.692289831480092,52.99629665294974,15375.730412420025,14761.269587579975,15068.5,614.4608248400509,80.89183169181655,73.07562994948144,96.52423517648677,-14.049586776859504,128.46147360693737,79.76810343942242,39757.55,19435529,0.0,0.0,0.0,,,,,,,
2012-12-05,15490.0,15530.0,15320.0,15370,30559,0,,,,15304.0,15180.5,15093.25,15188.5,15140.249838095222,140.71428571428572,65.55555555555556,84.84150320576191,34.32213250633646,50.51937069942545,15414.289020418964,14772.210979581036,15093.25,642.0780408379287,78.29763569370402,74.81629853088896,85.26031001933416,-26.016260162601625,97.87632914691137,44.179136156213524,39604.3,19404970,0.0,0.0,0.0,,,,,,,
2012-12-06,15410.0,15490.0,15330.0,15435,50856,0,,,,15372.0,15229.0,15115.25,15199.166666666666,15168.321282086154,142.85714285714286,67.19576719576719,97.01439803636822,46.86058561234282,50.1538124240254,15466.795085826001,14763.704914173999,15115.25,703.090171652002,80.2096282775954,76.61407511312444,87.4007346065373,-15.447154471544716,87.52727712183625,51.38541461368584,39894.15,19455826,0.0,0.0,0.0,,,,,,,
2012-12-07,15430.0,15470.0,15320.0,15360,47491,0,,,,15411.0,15265.5,15136.75,15205.666666666666,15186.576398077948,142.5,66.84210526315789,99.46308318244155,57.38108512636257,42.08199805607898,15493.154191008482,14780.345808991518,15136.75,712.8083820169632,73.9276309729424,75.71859373306376,70.34570545269969,-27.642276422764226,69.54254382229284,49.831599054943936,40633.05,19408335,0.0,0.0,0.0,,,,,,,
2012-12-10,15360.0,15445.0,15330.0,15440,48815,0,,,,15408.0,15305.0,15159.5,15212.0,15210.711979213382,141.42857142857142,69.26829268292683,106.62985264808412,67.23083863070688,39.39901401737724,15532.805293433208,14786.194706566792,15159.5,746.6105868664163,75.80023883044645,75.74580876552466,75.90909896029001,-14.634146341463415,67.56645192083907,60.491066228713855,41180.6,19457150,0.0,0.0,0.0,,,,,,,
2012-12-11,15465.0,15615.0,15440.0,15575,78067,0,,,,15436.0,15348.5,15194.75,15215.0,15245.406076431156,142.5,75.7847533632287,121.79891872346525,78.14445464925856,43.654464074206686,15585.679728508294,14803.820271491706,15194.75,781.8594570165878,81.32714334728176,77.60625362611036,88.76892278962455,-5.714285714285714,93.44261416077096,89.12117045926651,42893.7,19535217,0.0,0.0,0.0,,,,,,,
