排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
14,光大期货,8194,568.0,2025-12-29,pp2605,多单持仓,PP
15,安粮期货,7135,-209.0,2025-12-29,pp2605,多单持仓,PP
16,国信期货,7109,-28.0,2025-12-29,pp2605,多单持仓,PP
17,海通期货,6146,194.0,2025-12-29,pp2605,多单持仓,PP
18,方正中期,6094,148.0,2025-12-29,pp2605,多单持仓,PP
19,中泰期货,5949,254.0,2025-12-29,pp2605,多单持仓,PP
20,建信期货,5681,150.0,2025-12-29,pp2605,多单持仓,PP
1,国泰君安,95151,-2615.0,2025-12-30,pp2605,多单持仓,PP
2,永安期货,35652,1604.0,2025-12-30,pp2605,多单持仓,PP
3,东证期货,33019,472.0,2025-12-30,pp2605,多单持仓,PP
4,中信期货,25600,1008.0,2025-12-30,pp2605,多单持仓,PP
5,国投期货,15025,2112.0,2025-12-30,pp2605,多单持仓,PP
6,银河期货,14508,3546.0,2025-12-30,pp2605,多单持仓,PP
7,华泰期货,13561,-1411.0,2025-12-30,pp2605,多单持仓,PP
8,瑞达期货,11828,525.0,2025-12-30,pp2605,多单持仓,PP
9,盛达期货,10255,-626.0,2025-12-30,pp2605,多单持仓,PP
10,中信建投,10169,180.0,2025-12-30,pp2605,多单持仓,PP
11,安粮期货,9562,2427.0,2025-12-30,pp2605,多单持仓,PP
12,南华期货,9230,125.0,2025-12-30,pp2605,多单持仓,PP
13,广发期货,8713,-402.0,2025-12-30,pp2605,多单持仓,PP
14,浙商期货,8410,-1095.0,2025-12-30,pp2605,多单持仓,PP
15,光大期货,8286,92.0,2025-12-30,pp2605,多单持仓,PP
16,国信期货,7320,211.0,2025-12-30,pp2605,多单持仓,PP
17,冠通期货,7064,6014.0,2025-12-30,pp2605,多单持仓,PP
18,中泰期货,6795,846.0,2025-12-30,pp2605,多单持仓,PP
19,建信期货,6768,1087.0,2025-12-30,pp2605,多单持仓,PP
20,方正中期,6491,397.0,2025-12-30,pp2605,多单持仓,PP
