排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
3,东证期货,36280,-3953.0,2025-12-30,ru2605,成交量,RU
4,华泰期货,27466,4341.0,2025-12-30,ru2605,成交量,RU
5,华闻期货,19702,-7617.0,2025-12-30,ru2605,成交量,RU
6,广发期货,18180,-4000.0,2025-12-30,ru2605,成交量,RU
7,海通期货,17694,-2288.0,2025-12-30,ru2605,成交量,RU
8,东亚期货,15182,-4603.0,2025-12-30,ru2605,成交量,RU
9,新湖期货,14468,5.0,2025-12-30,ru2605,成交量,RU
10,中泰期货,13031,-3195.0,2025-12-30,ru2605,成交量,RU
11,浙商期货,10812,2540.0,2025-12-30,ru2605,成交量,RU
12,银河期货,8599,-3969.0,2025-12-30,ru2605,成交量,RU
13,兴证期货,8416,411.0,2025-12-30,ru2605,成交量,RU
14,南华期货,6359,-4486.0,2025-12-30,ru2605,成交量,RU
15,申万期货,5480,-344.0,2025-12-30,ru2605,成交量,RU
16,徽商期货,5315,-1071.0,2025-12-30,ru2605,成交量,RU
17,五矿期货,5143,4046.0,2025-12-30,ru2605,成交量,RU
18,国信期货,5039,-660.0,2025-12-30,ru2605,成交量,RU
19,方正中期,4989,-178.0,2025-12-30,ru2605,成交量,RU
20,东吴期货,4420,-1667.0,2025-12-30,ru2605,成交量,RU
1,国泰君安,101906,-30381.0,2025-12-31,ru2605,成交量,RU
2,中信期货,43768,-3044.0,2025-12-31,ru2605,成交量,RU
3,东证期货,32138,-4142.0,2025-12-31,ru2605,成交量,RU
4,华闻期货,22461,2759.0,2025-12-31,ru2605,成交量,RU
5,华泰期货,20815,-6651.0,2025-12-31,ru2605,成交量,RU
6,海通期货,17530,-164.0,2025-12-31,ru2605,成交量,RU
7,广发期货,16746,-1434.0,2025-12-31,ru2605,成交量,RU
8,新湖期货,13883,-585.0,2025-12-31,ru2605,成交量,RU
9,东亚期货,12557,-2625.0,2025-12-31,ru2605,成交量,RU
10,中泰期货,11821,-1210.0,2025-12-31,ru2605,成交量,RU
11,浙商期货,11800,988.0,2025-12-31,ru2605,成交量,RU
12,银河期货,6526,-2073.0,2025-12-31,ru2605,成交量,RU
13,南华期货,4996,-1363.0,2025-12-31,ru2605,成交量,RU
14,兴证期货,4868,-3548.0,2025-12-31,ru2605,成交量,RU
15,徽商期货,4298,-1017.0,2025-12-31,ru2605,成交量,RU
16,国信期货,3896,-1143.0,2025-12-31,ru2605,成交量,RU
17,光大期货,3816,680.0,2025-12-31,ru2605,成交量,RU
18,申万期货,3355,-2125.0,2025-12-31,ru2605,成交量,RU
19,东吴期货,3253,-1167.0,2025-12-31,ru2605,成交量,RU
20,永安期货,3129,-673.0,2025-12-31,ru2605,成交量,RU
