时间,开盘,最高,最低,收盘,成交量,持仓量,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,动态结算价
2020-07-27,6270,6284,6162,6198,476081,274326,,,,6214.4,6117.4,5940.1,5676.533333333334,5995.888030745065,126.0,77.83251231527093,148.10573048973765,120.4471383826956,27.658592107042054,6364.888690502881,5515.3113094971195,5940.1,849.5773810057617,79.96916162481807,82.18067055677483,75.54614376090456,-21.951219512195124,65.68717669521679,85.0434487320167,414321.15,18681140,307285.3,-11886.0,-4.152865707936771,
2020-07-28,6168,6234,6054,6078,492949,255235,,,,6190.8,6136.8,5961.8,5688.633333333333,6003.7082182931545,133.85714285714286,66.13995485327314,136.14384344151222,123.58647939445893,12.557364047053284,6366.779323708983,5556.820676291018,5961.8,809.958647417965,68.17763928141025,77.51299346498664,49.50693091425748,-43.1578947368421,39.82603535868018,48.27896144943321,427464.2,18188191,303477.95,-19091.0,-6.959238278544511,
2020-07-29,6076,6180,6070,6166,354936,236172,,,,6188.0,6162.0,5987.0,5702.333333333333,6019.164578455711,137.42857142857142,67.67241379310344,132.24044084314028,125.31727168419522,6.923169158945058,6375.832530586513,5598.167469413487,5987.0,777.6650611730256,65.28081935,73.43560209332442,48.971253863351166,-27.719298245614034,39.88331543713273,53.097416897489346,430155.0,18543127,298743.05,-19063.0,-7.468803259741019,
2020-07-30,6164,6272,6164,6272,409919,233326,,,,6188.8,6194.0,6013.8,5717.233333333334,6043.24414241231,136.85714285714286,75.51440329218107,136.1310463191394,127.48002661118406,8.651019707955328,6403.6758776844335,5623.924122315567,6013.8,779.7517553688667,70.43412648024692,72.43511022229859,66.43215899614358,-9.12280701754386,59.10760397768869,77.75470202488974,431937.3,18953046,294216.1,-2846.0,-1.2050539437359231,
2020-07-31,6280,6304,6170,6262,393321,221461,,,,6195.2,6207.8,6038.0,5733.033333333334,6064.0780336111375,139.85714285714286,73.67303609341826,136.83016973971735,129.3500552368907,7.480114502826638,6426.330841043396,5649.669158956604,6038.0,776.6616820867912,72.63509666584362,72.50177237014694,72.901745257237,-11.231884057971014,55.89981996454043,66.26676905232672,436777.1,18559725,288979.65,-11865.0,-5.085159819308604,
2020-08-03,6278,6488,6266,6464,439708,230847,,,,6248.4,6231.4,6069.2,5751.5,6102.165839933887,147.85714285714286,76.95167286245353,151.932557949689,133.86655577945038,18.06600217023862,6489.502447493028,5648.897552506972,6069.2,840.604894986056,79.91341313821218,74.97231929283535,89.79560082896583,-3.9215686274509802,85.81254960941925,75.20519086966698,438890.9,18999433,284172.65,9386.0,4.238218015813167,
2020-08-04,6456,6520,6408,6492,360056,229300,,,,6331.2,6261.0,6106.5,5770.2,6139.292902797326,150.71428571428572,76.90875232774674,164.26710645665025,139.94666591489036,24.320440541759893,6538.285278021379,5674.714721978621,6106.5,863.5705560427577,84.60608086181242,78.18357314916103,97.45109628711518,-4.375,90.21620645927057,72.99187330196605,440040.2,19359489,279462.85,-1547.0,-0.670140829207222,
2020-08-05,6468,6480,6320,6332,393615,205009,,,,6364.4,6276.2,6133.5,5786.333333333333,6157.645959673771,152.42857142857142,65.88628762541806,159.2954039312599,143.81641351816427,15.47899041309563,6549.734498684272,5717.265501315728,6133.5,832.4689973685436,76.28960469471329,77.55225033101178,73.76431342211632,-32.081911262798634,61.448760723705114,0.0,445904.8,18965874,273769.8,-24291.0,-10.59354557348452,
2020-08-06,6282,6306,6206,6288,422500,464875,,,,6367.6,6278.2,6156.0,5802.466666666666,6170.060630181031,145.14285714285714,57.67790262172284,150.07489165146671,145.06810914482475,5.006782506641969,6553.192250944976,5758.807749055024,6156.0,794.3845018899519,67.5979338880349,74.23414485001949,54.325511964065726,-49.78540772532189,30.50447031123638,0.0,452106.85,18543374,280957.25,259866.0,126.75833743884412,
2020-08-07,6330,6378,6228,6264,537224,464524,,,,6368.0,6281.6,6180.4,5817.0,6179.007236830456,143.71428571428572,51.82186234817813,139.22605847896193,143.8996990116522,-4.673640532690257,6537.205947555162,5823.594052444837,6180.4,713.6118951103253,60.086748486157745,69.51834606206558,41.223553334342085,-54.93562231759657,32.90407889605737,0.0,458460.35,18006150,289152.3,-351.0,-0.07550416778704383,
2020-08-10,6270,6272,6092,6196,625344,484123,,,,6314.4,6281.4,6199.4,5831.533333333334,6180.625595227555,146.57142857142858,50.0,123.71513723578664,139.8627866564791,-16.14764942069246,6512.26815787283,5886.5318421271695,6199.4,625.7363157456602,49.391165657438506,62.80928592718988,22.554925117935753,-69.52789699570816,-1.6586717115275764,0.0,472044.6,17380806,298573.1,19599.0,4.219157675383833,
2020-08-11,6190,6270,6138,6188,498615,501064,,,,6253.6,6292.4,6214.6,5844.4,6181.327919491598,145.42857142857142,50.39370078740157,109.51467031038374,133.79316338726002,-24.278493076876288,6490.2782258553225,5938.921774144678,6214.6,551.3564517106443,40.404079285644364,55.340883713341384,10.530470430250318,-71.24463519313305,-4.035148950974057,1.4145355724339617,475140.75,16882191,308579.95,16941.0,3.49931732225075,
