排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
18,津投期货,6759,5570.0,2025-12-26,al2602,成交量,AL
19,宏源期货,6358,3579.0,2025-12-26,al2602,成交量,AL
20,五矿期货,6035,2506.0,2025-12-26,al2602,成交量,AL
1,中信期货,193432,83542.0,2025-12-29,al2602,成交量,AL
2,国泰君安,160725,52094.0,2025-12-29,al2602,成交量,AL
3,东证期货,81956,35326.0,2025-12-29,al2602,成交量,AL
4,海通期货,75824,34515.0,2025-12-29,al2602,成交量,AL
5,华泰期货,46892,19291.0,2025-12-29,al2602,成交量,AL
6,广发期货,38475,23279.0,2025-12-29,al2602,成交量,AL
7,中泰期货,37437,15268.0,2025-12-29,al2602,成交量,AL
8,银河期货,30985,18034.0,2025-12-29,al2602,成交量,AL
9,浙商期货,30384,13794.0,2025-12-29,al2602,成交量,AL
10,华闻期货,27552,4334.0,2025-12-29,al2602,成交量,AL
11,新湖期货,25007,10408.0,2025-12-29,al2602,成交量,AL
12,申万期货,19658,11833.0,2025-12-29,al2602,成交量,AL
13,东吴期货,18728,6436.0,2025-12-29,al2602,成交量,AL
14,国投期货,14030,10351.0,2025-12-29,al2602,成交量,AL
15,方正中期,14001,4364.0,2025-12-29,al2602,成交量,AL
16,南华期货,13974,9385.0,2025-12-29,al2602,成交量,AL
17,中辉期货,13248,3576.0,2025-12-29,al2602,成交量,AL
18,津投期货,13228,6469.0,2025-12-29,al2602,成交量,AL
19,国联期货,13059,7372.0,2025-12-29,al2602,成交量,AL
20,中信建投,12751,3930.0,2025-12-29,al2602,成交量,AL
1,中信期货,120830,-72602.0,2025-12-30,al2602,成交量,AL
2,国泰君安,113256,-47469.0,2025-12-30,al2602,成交量,AL
3,东证期货,51418,-30538.0,2025-12-30,al2602,成交量,AL
4,海通期货,44583,-31241.0,2025-12-30,al2602,成交量,AL
5,华泰期货,38857,-8035.0,2025-12-30,al2602,成交量,AL
6,中泰期货,23059,-14378.0,2025-12-30,al2602,成交量,AL
7,银河期货,17771,-13214.0,2025-12-30,al2602,成交量,AL
8,新湖期货,17362,-7645.0,2025-12-30,al2602,成交量,AL
9,广发期货,17010,-21465.0,2025-12-30,al2602,成交量,AL
10,浙商期货,15997,-14387.0,2025-12-30,al2602,成交量,AL
11,华闻期货,15304,-12248.0,2025-12-30,al2602,成交量,AL
12,东吴期货,11789,-6939.0,2025-12-30,al2602,成交量,AL
13,中信建投,9633,-3118.0,2025-12-30,al2602,成交量,AL
14,国联期货,9089,-3970.0,2025-12-30,al2602,成交量,AL
15,申万期货,8584,-11074.0,2025-12-30,al2602,成交量,AL
16,中辉期货,8279,-4969.0,2025-12-30,al2602,成交量,AL
17,方正中期,7240,-6761.0,2025-12-30,al2602,成交量,AL
18,华西期货,6886,-5537.0,2025-12-30,al2602,成交量,AL
19,津投期货,6720,-6508.0,2025-12-30,al2602,成交量,AL
20,南华期货,6713,-7261.0,2025-12-30,al2602,成交量,AL
1,中信期货,149672,28842.0,2025-12-31,al2602,成交量,AL
2,国泰君安,84952,-28304.0,2025-12-31,al2602,成交量,AL
3,东证期货,56672,5254.0,2025-12-31,al2602,成交量,AL
4,海通期货,49234,4651.0,2025-12-31,al2602,成交量,AL
5,华泰期货,35869,-2988.0,2025-12-31,al2602,成交量,AL
6,中泰期货,25326,2267.0,2025-12-31,al2602,成交量,AL
7,银河期货,19745,1974.0,2025-12-31,al2602,成交量,AL
8,华闻期货,18068,2764.0,2025-12-31,al2602,成交量,AL
9,广发期货,16356,-654.0,2025-12-31,al2602,成交量,AL
10,浙商期货,16352,355.0,2025-12-31,al2602,成交量,AL
11,新湖期货,15724,-1638.0,2025-12-31,al2602,成交量,AL
12,申万期货,14555,5971.0,2025-12-31,al2602,成交量,AL
13,永安期货,12440,6337.0,2025-12-31,al2602,成交量,AL
14,东吴期货,10429,-1360.0,2025-12-31,al2602,成交量,AL
15,津投期货,9722,3002.0,2025-12-31,al2602,成交量,AL
16,中信建投,7967,-1666.0,2025-12-31,al2602,成交量,AL
17,东方财富,7955,1518.0,2025-12-31,al2602,成交量,AL
18,南华期货,7203,490.0,2025-12-31,al2602,成交量,AL
19,中辉期货,7159,-1120.0,2025-12-31,al2602,成交量,AL
20,方正中期,6904,-336.0,2025-12-31,al2602,成交量,AL
