排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
2,国泰君安,19482,320.0,2025-12-31,al2602,多单持仓,AL
3,东证期货,18198,-736.0,2025-12-31,al2602,多单持仓,AL
4,永安期货,15535,2771.0,2025-12-31,al2602,多单持仓,AL
5,银河期货,12518,-1555.0,2025-12-31,al2602,多单持仓,AL
6,东吴期货,6568,1040.0,2025-12-31,al2602,多单持仓,AL
7,中信建投,6114,-1081.0,2025-12-31,al2602,多单持仓,AL
8,光大期货,5681,721.0,2025-12-31,al2602,多单持仓,AL
9,华泰期货,5636,-2455.0,2025-12-31,al2602,多单持仓,AL
10,国投期货,5515,-768.0,2025-12-31,al2602,多单持仓,AL
11,中财期货,4921,2549.0,2025-12-31,al2602,多单持仓,AL
12,方正中期,4903,-47.0,2025-12-31,al2602,多单持仓,AL
13,申万期货,4571,-624.0,2025-12-31,al2602,多单持仓,AL
14,创元期货,4042,881.0,2025-12-31,al2602,多单持仓,AL
15,五矿期货,3845,75.0,2025-12-31,al2602,多单持仓,AL
16,海通期货,3684,1071.0,2025-12-31,al2602,多单持仓,AL
17,东亚期货,3582,-2197.0,2025-12-31,al2602,多单持仓,AL
18,东海期货,3403,59.0,2025-12-31,al2602,多单持仓,AL
19,南华期货,3358,-382.0,2025-12-31,al2602,多单持仓,AL
20,广发期货,3163,-668.0,2025-12-31,al2602,多单持仓,AL
