排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,109047,47209.0,2025-12-29,au2602,成交量,AU
2,中信期货,83202,25481.0,2025-12-29,au2602,成交量,AU
3,东证期货,41850,15804.0,2025-12-29,au2602,成交量,AU
4,国信期货,36343,20321.0,2025-12-29,au2602,成交量,AU
5,华泰期货,28651,10780.0,2025-12-29,au2602,成交量,AU
6,海通期货,26231,15853.0,2025-12-29,au2602,成交量,AU
7,银河期货,23396,5974.0,2025-12-29,au2602,成交量,AU
8,华闻期货,20833,6878.0,2025-12-29,au2602,成交量,AU
9,中泰期货,20233,2455.0,2025-12-29,au2602,成交量,AU
10,广发期货,15556,4928.0,2025-12-29,au2602,成交量,AU
11,中银期货,14470,9121.0,2025-12-29,au2602,成交量,AU
12,南华期货,10898,2859.0,2025-12-29,au2602,成交量,AU
13,新湖期货,10723,4512.0,2025-12-29,au2602,成交量,AU
14,中信建投,9985,3297.0,2025-12-29,au2602,成交量,AU
15,光大期货,9525,4901.0,2025-12-29,au2602,成交量,AU
16,浙商期货,8422,396.0,2025-12-29,au2602,成交量,AU
17,津投期货,7809,738.0,2025-12-29,au2602,成交量,AU
18,民生期货,7504,2537.0,2025-12-29,au2602,成交量,AU
19,天富期货,6880,2274.0,2025-12-29,au2602,成交量,AU
20,方正中期,6612,637.0,2025-12-29,au2602,成交量,AU
1,国泰君安,117053,8006.0,2025-12-30,au2602,成交量,AU
2,中信期货,94824,11622.0,2025-12-30,au2602,成交量,AU
3,国信期货,51531,15188.0,2025-12-30,au2602,成交量,AU
4,东证期货,49345,7495.0,2025-12-30,au2602,成交量,AU
5,海通期货,30880,4649.0,2025-12-30,au2602,成交量,AU
6,华泰期货,28825,174.0,2025-12-30,au2602,成交量,AU
7,银河期货,24549,1153.0,2025-12-30,au2602,成交量,AU
8,中泰期货,23067,2834.0,2025-12-30,au2602,成交量,AU
9,华闻期货,19734,-1099.0,2025-12-30,au2602,成交量,AU
10,广发期货,15268,-288.0,2025-12-30,au2602,成交量,AU
11,中银期货,15048,578.0,2025-12-30,au2602,成交量,AU
12,新湖期货,14289,3566.0,2025-12-30,au2602,成交量,AU
13,南华期货,12282,1384.0,2025-12-30,au2602,成交量,AU
14,中信建投,11979,1994.0,2025-12-30,au2602,成交量,AU
15,光大期货,11665,2140.0,2025-12-30,au2602,成交量,AU
16,浙商期货,9598,1176.0,2025-12-30,au2602,成交量,AU
17,方正中期,8745,2133.0,2025-12-30,au2602,成交量,AU
18,津投期货,7655,-154.0,2025-12-30,au2602,成交量,AU
19,天富期货,7378,498.0,2025-12-30,au2602,成交量,AU
20,东吴期货,7167,1299.0,2025-12-30,au2602,成交量,AU
1,国泰君安,80170,-36883.0,2025-12-31,au2602,成交量,AU
2,中信期货,72096,-22728.0,2025-12-31,au2602,成交量,AU
3,东证期货,36771,-12574.0,2025-12-31,au2602,成交量,AU
4,国信期货,33649,-17882.0,2025-12-31,au2602,成交量,AU
5,海通期货,21512,-9368.0,2025-12-31,au2602,成交量,AU
6,华泰期货,21220,-7605.0,2025-12-31,au2602,成交量,AU
7,银河期货,20172,-4377.0,2025-12-31,au2602,成交量,AU
8,中信建投,15955,3976.0,2025-12-31,au2602,成交量,AU
9,中泰期货,15416,-7651.0,2025-12-31,au2602,成交量,AU
10,华闻期货,12190,-7544.0,2025-12-31,au2602,成交量,AU
11,广发期货,11352,-3916.0,2025-12-31,au2602,成交量,AU
12,南华期货,9069,-3213.0,2025-12-31,au2602,成交量,AU
13,光大期货,8352,-3313.0,2025-12-31,au2602,成交量,AU
14,新湖期货,7299,-6990.0,2025-12-31,au2602,成交量,AU
15,津投期货,6840,-815.0,2025-12-31,au2602,成交量,AU
16,国投期货,6812,117.0,2025-12-31,au2602,成交量,AU
17,中银期货,6715,-8333.0,2025-12-31,au2602,成交量,AU
18,浙商期货,6701,-2897.0,2025-12-31,au2602,成交量,AU
19,瑞达期货,6309,1537.0,2025-12-31,au2602,成交量,AU
20,天富期货,5917,-1461.0,2025-12-31,au2602,成交量,AU
