排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
11,华闻期货,10495,-3396.0,2025-12-31,SR2605,成交量,SR
12,海通期货,9960,3052.0,2025-12-31,SR2605,成交量,SR
13,海证期货,9339,-2989.0,2025-12-31,SR2605,成交量,SR
14,华泰期货,9286,-803.0,2025-12-31,SR2605,成交量,SR
15,五矿期货,7872,-40.0,2025-12-31,SR2605,成交量,SR
16,浙商期货,7579,2562.0,2025-12-31,SR2605,成交量,SR
17,国信期货,6519,-2835.0,2025-12-31,SR2605,成交量,SR
18,申银万国,6394,-1700.0,2025-12-31,SR2605,成交量,SR
19,华西期货,5000,-705.0,2025-12-31,SR2605,成交量,SR
20,方正中期,4341,857.0,2025-12-31,SR2605,成交量,SR
